,Date,Close,Deviation,Increase Rate,Predict
166,1965-12-06,1315.260009765625,1.032729212001965,1,0.0
167,1965-12-07,1349.300048828125,1.0579436030944414,1,1.0
168,1965-12-08,1357.780029296875,1.0632341970188257,0,1.0
169,1965-12-09,1330.0799560546875,1.040824157108242,1,0.0
170,1965-12-10,1334.93994140625,1.043787159135281,1,1.0
171,1965-12-13,1340.050048828125,1.046558562679552,1,1.0
172,1965-12-14,1347.8299560546875,1.0512972025841478,1,1.0
173,1965-12-15,1362.81005859375,1.0613278442934837,1,1.0
174,1965-12-16,1373.6199951171875,1.0682597225558834,1,1.0
175,1965-12-17,1369.8399658203125,1.063967411875279,1,1.0
176,1965-12-20,1367.4200439453125,1.0605204411084195,1,1.0
177,1965-12-21,1364.969970703125,1.057078836303415,1,1.0
178,1965-12-22,1373.7900390625,1.0621218717464869,1,1.0
179,1965-12-24,1389.2900390625,1.0719523052569198,1,1.0
180,1965-12-27,1412.77001953125,1.0878183588289967,1,1.0
181,1965-12-28,1417.8299560546875,1.0891702750357426,1,1.0
182,1965-12-29,1417.8299560546875,1.0864704142556478,1,1.0
183,1965-12-30,1417.8299560546875,1.0835957439066441,1,1.0
184,1966-01-04,1430.1300048828125,1.0898636624145115,0,1.0
185,1966-01-05,1414.8699951171875,1.0751893562087185,1,1.0
186,1966-01-06,1434.93994140625,1.0872319291777974,0,1.0
187,1966-01-07,1428.530029296875,1.0793619934043837,0,1.0
188,1966-01-11,1410.4300537109375,1.0628443403188383,1,0.0
189,1966-01-12,1418.4599609375,1.0664217062929258,1,1.0
190,1966-01-13,1416.25,1.0626575868586179,1,1.0
191,1966-01-14,1416.1199951171875,1.0602718895498928,1,1.0
192,1966-01-17,1421.0999755859375,1.0617847526683477,1,1.0
193,1966-01-18,1414.010009765625,1.054318913028572,1,1.0
194,1966-01-19,1414.550048828125,1.052612809258085,1,1.0
195,1966-01-20,1421.56005859375,1.0554887541525344,1,1.0
196,1966-01-21,1435.3399658203125,1.063179605575812,1,1.0
197,1966-01-24,1451.6800537109375,1.0724916740204435,1,1.0
198,1966-01-25,1445.3399658203125,1.064890056485603,1,1.0
199,1966-01-26,1457.18994140625,1.070696114924259,1,1.0
200,1966-01-27,1454.760009765625,1.066203469742794,1,1.0
201,1966-01-28,1465.8299560546875,1.0714966708555118,1,1.0
202,1966-01-31,1470.3800048828125,1.0719534718844974,1,1.0
203,1966-02-01,1485.239990234375,1.0799362921086635,1,1.0
204,1966-02-02,1492.4200439453125,1.0821692945132546,1,1.0
205,1966-02-03,1482.699951171875,1.0723470444318541,1,1.0
206,1966-02-04,1487.0899658203125,1.0726221471852249,1,1.0
207,1966-02-07,1498.8900146484375,1.078351712301605,1,1.0
208,1966-02-08,1503.9100341796875,1.0792652151385178,1,1.0
209,1966-02-09,1505.699951171875,1.077910245729012,0,1.0
210,1966-02-10,1489.1099853515625,1.0636958266083438,0,0.0
211,1966-02-14,1464.27001953125,1.0441974043471562,0,0.0
212,1966-02-15,1453.0999755859375,1.034401487655541,0,0.0
213,1966-02-16,1464.6700439453125,1.0408496085457712,0,1.0
214,1966-02-17,1442.02001953125,1.0231999064694892,1,0.0
215,1966-02-18,1459.6300048828125,1.0342378155986003,1,1.0
216,1966-02-21,1465.7900390625,1.0369309473116255,1,1.0
217,1966-02-22,1465.4200439453125,1.0351832247475194,1,1.0
218,1966-02-23,1480.469970703125,1.0442648670777186,1,1.0
219,1966-02-24,1490.780029296875,1.0494987042622992,1,1.0
220,1966-02-25,1491.760009765625,1.0482719572144048,1,1.0
221,1966-02-28,1507.4100341796875,1.0574413987594773,1,1.0
222,1966-03-01,1520.7099609375,1.0649341269020394,1,1.0
223,1966-03-02,1514.6199951171875,1.0589767258609946,1,1.0
224,1966-03-03,1517.8399658203125,1.0598846512191205,1,1.0
225,1966-03-04,1524.989990234375,1.0630410657673843,1,1.0
226,1966-03-07,1533.75,1.0664404265160774,1,1.0
227,1966-03-08,1545.780029296875,1.072363401504036,0,1.0
228,1966-03-09,1542.719970703125,1.0679568892613456,0,1.0
229,1966-03-10,1529.9300537109375,1.0566665436403924,0,0.0
230,1966-03-11,1512.18994140625,1.0422874839684158,1,0.0
231,1966-03-14,1535.0400390625,1.0556723987122507,1,1.0
232,1966-03-15,1540.5899658203125,1.0571534958182944,1,1.0
233,1966-03-16,1560.0899658203125,1.0681244740318818,1,1.0
234,1966-03-17,1551.25,1.059923757037194,1,1.0
235,1966-03-18,1558.77001953125,1.0627753984469834,1,1.0
236,1966-03-22,1568.280029296875,1.0668243844150065,1,1.0
237,1966-03-23,1562.6500244140625,1.0606175091456878,1,1.0
238,1966-03-24,1571.8299560546875,1.0644635287109185,0,1.0
239,1966-03-25,1550.2099609375,1.047918870628883,1,0.0
240,1966-03-28,1566.5999755859375,1.057166088722415,1,1.0
241,1966-03-29,1579.5699462890625,1.0639829594048262,1,1.0
242,1966-03-30,1577.1300048828125,1.0604429607104207,1,1.0
243,1966-03-31,1584.280029296875,1.0632672198192725,1,1.0
244,1966-04-01,1588.72998046875,1.0643655194740202,0,1.0
245,1966-04-04,1573.8699951171875,1.0525414702597127,0,0.0
246,1966-04-05,1573.0699462890625,1.050389253074025,0,1.0
247,1966-04-06,1564.6600341796875,1.0431932755703375,0,0.0
248,1966-04-07,1540.4599609375,1.0255767018440505,0,0.0
249,1966-04-08,1548.0,1.029117329688169,0,1.0
250,1966-04-11,1536.8800048828125,1.0203609035319996,1,0.0
251,1966-04-12,1551.510009765625,1.0285331384246297,1,1.0
252,1966-04-13,1555.7099609375,1.0297858173740937,0,1.0
253,1966-04-14,1537.9000244140625,1.016607224042332,0,0.0
254,1966-04-15,1535.199951171875,1.013475234738028,0,0.0
255,1966-04-18,1531.530029296875,1.009830649964931,0,0.0
256,1966-04-19,1508.0400390625,0.9935485026480584,0,0.0
257,1966-04-20,1486.9300537109375,0.9792614822445748,1,0.0
258,1966-04-21,1502.800048828125,0.9890893148266121,1,1.0
259,1966-04-22,1503.0899658203125,0.9887822799687017,1,1.0
260,1966-04-25,1530.1600341796875,1.0057584285067698,1,1.0
261,1966-04-26,1523.0,1.000425657194535,1,1.0
262,1966-04-27,1557.0699462890625,1.0218356629367624,1,1.0
263,1966-04-28,1553.6800537109375,1.0188483486772,1,1.0
264,1966-05-02,1565.550048828125,1.025812372265474,1,1.0
265,1966-05-06,1581.5799560546875,1.0351979775024844,1,1.0
266,1966-05-09,1572.93994140625,1.0285794990485122,1,1.0
267,1966-05-10,1568.3699951171875,1.0248150801124103,1,1.0
268,1966-05-11,1575.2900390625,1.0285372787420566,1,1.0
269,1966-05-12,1582.72998046875,1.0325294527478472,0,1.0
270,1966-05-13,1571.0999755859375,1.0240294695010672,0,1.0
271,1966-05-16,1558.1500244140625,1.014554123386657,0,0.0
272,1966-05-17,1559.6700439453125,1.0143707183343151,0,1.0
273,1966-05-18,1564.93994140625,1.0166931012407443,0,1.0
274,1966-05-19,1556.8399658203125,1.0101748980765464,0,1.0
275,1966-05-20,1552.75,1.0065074854521965,1,1.0
276,1966-05-23,1561.1400146484375,1.010904627795848,1,1.0
277,1966-05-24,1574.06005859375,1.0180772271690424,0,1.0
278,1966-05-25,1568.9300537109375,1.0137924922530592,0,1.0
279,1966-05-26,1572.969970703125,1.0155040923453038,0,1.0
280,1966-05-27,1550.06005859375,1.0000861712884195,0,0.0
281,1966-05-30,1512.6300048828125,0.975881826781018,0,0.0
282,1966-05-31,1514.1500244140625,0.976931385164607,0,1.0
283,1966-06-01,1490.8499755859375,0.9621440972870973,1,0.0
284,1966-06-02,1502.6700439453125,0.9699306320412129,1,1.0
285,1966-06-03,1517.81005859375,0.9797787582304133,1,1.0
286,1966-06-06,1524.5,0.9841952030738196,0,1.0
287,1966-06-07,1516.9000244140625,0.9795931691450275,0,1.0
288,1966-06-08,1511.800048828125,0.9766246902334931,0,0.0
289,1966-06-09,1507.030029296875,0.9737833452403453,1,0.0
290,1966-06-10,1515.010009765625,0.978909963998598,1,1.0
291,1966-06-13,1526.5,0.9864248362119675,1,1.0
292,1966-06-14,1543.0999755859375,0.9971247911717872,1,1.0
293,1966-06-15,1545.77001953125,0.9990041960281385,0,1.0
294,1966-06-16,1530.3499755859375,0.9892611951231031,0,1.0
295,1966-06-17,1519.4200439453125,0.9826123577560466,0,0.0
296,1966-06-20,1514.93994140625,0.9802786464335949,0,0.0
297,1966-06-21,1522.7099609375,0.9857310163781915,0,0.0
298,1966-06-22,1513.949951171875,0.980672607325646,0,0.0
299,1966-06-23,1504.1400146484375,0.9748029833396329,1,0.0
300,1966-06-24,1513.3800048828125,0.9813553645282077,1,1.0
301,1966-06-27,1521.0,0.9869212895580511,0,1.0
302,1966-06-28,1510.1400146484375,0.9805850327588017,0,1.0
303,1966-06-29,1514.52001953125,0.9841721277385154,0,1.0
304,1966-06-30,1494.9000244140625,0.9724107553432805,1,0.0
305,1966-07-01,1509.1600341796875,0.9823758685830449,1,1.0
306,1966-07-04,1532.6600341796875,0.9981105892183268,0,1.0
307,1966-07-05,1525.56005859375,0.9939086868520998,0,1.0
308,1966-07-06,1512.780029296875,0.9858787604704523,0,0.0
309,1966-07-07,1524.949951171875,0.9940587731738867,0,1.0
310,1966-07-08,1507.1099853515625,0.9827474087055346,0,0.0
311,1966-07-11,1480.5,0.9661413261504501,0,0.0
312,1966-07-12,1451.9200439453125,0.9485614667902894,0,0.0
313,1966-07-13,1443.8299560546875,0.9442432682764524,1,0.0
314,1966-07-14,1445.8499755859375,0.9464861066915893,1,1.0
315,1966-07-15,1465.2099609375,0.9598541194468999,0,1.0
316,1966-07-18,1434.6800537109375,0.9406074732104706,1,0.0
317,1966-07-19,1460.550048828125,0.9578445087009111,1,1.0
318,1966-07-21,1472.3299560546875,0.9658915831988667,1,1.0
319,1966-07-22,1475.3900146484375,0.9681923041251275,1,1.0
320,1966-07-25,1470.97998046875,0.9659235198526194,1,1.0
321,1966-07-26,1468.22998046875,0.9646959771731914,1,1.0
322,1966-07-27,1486.010009765625,0.9771386625923221,1,1.0
323,1966-07-28,1486.02001953125,0.9778703425874373,1,1.0
324,1966-07-29,1499.0,0.9871322657941002,0,1.0
325,1966-08-01,1495.8800048828125,0.986005096420586,0,1.0
326,1966-08-02,1494.0400390625,0.9856466244216622,0,1.0
327,1966-08-03,1490.7900390625,0.9843421974648858,0,1.0
328,1966-08-04,1479.0799560546875,0.9776453327302481,0,0.0
329,1966-08-05,1479.8499755859375,0.979264164564318,0,1.0
330,1966-08-08,1475.050048828125,0.9771229869710802,1,1.0
331,1966-08-09,1487.6199951171875,0.9862177031530936,1,1.0
332,1966-08-10,1486.6099853515625,0.9863443463824404,1,1.0
333,1966-08-11,1483.5799560546875,0.9852203548113023,1,1.0
334,1966-08-12,1486.3800048828125,0.9878501992712961,1,1.0
335,1966-08-15,1496.93994140625,0.9954837464262918,1,1.0
336,1966-08-16,1497.3499755859375,0.9964609416277264,0,1.0
337,1966-08-17,1494.1300048828125,0.9952003857198619,0,1.0
338,1966-08-18,1486.2099609375,0.9908349325317378,0,1.0
339,1966-08-19,1466.4300537109375,0.9788066729493032,0,0.0
340,1966-08-22,1463.68994140625,0.9779173291711863,0,0.0
341,1966-08-23,1469.550048828125,0.9823037904407962,0,1.0
342,1966-08-24,1450.6099853515625,0.9703303976899739,1,0.0
343,1966-08-25,1456.239990234375,0.9744723761200713,1,1.0
344,1966-08-26,1459.0,0.9767950353452941,1,1.0
345,1966-08-29,1456.6300048828125,0.9758745265217169,1,1.0
346,1966-08-30,1468.2900390625,0.9843039915633431,1,1.0
347,1966-08-31,1463.0400390625,0.9813750907785699,1,1.0
348,1966-09-01,1472.8599853515625,0.9883923772694475,0,1.0
349,1966-09-02,1470.949951171875,0.9875091075183107,0,1.0
350,1966-09-05,1456.77001953125,0.9786272578761909,0,0.0
351,1966-09-06,1453.3199462890625,0.977110163844937,0,1.0
352,1966-09-07,1441.239990234375,0.9700957096642089,0,0.0
353,1966-09-08,1449.8800048828125,0.9769622266132754,0,1.0
354,1966-09-09,1436.1500244140625,0.9687354790160083,0,0.0
355,1966-09-12,1442.3699951171875,0.9737745765060054,0,1.0
356,1966-09-13,1440.6199951171875,0.9734071256440855,0,1.0
357,1966-09-14,1431.239990234375,0.9680663743626706,0,1.0
358,1966-09-16,1422.1700439453125,0.9629279002339913,1,0.0
359,1966-09-19,1435.8900146484375,0.9729668283288786,1,1.0
360,1966-09-20,1454.3599853515625,0.9861394797245746,1,1.0
361,1966-09-21,1451.47998046875,0.9849604982391563,1,1.0
362,1966-09-22,1461.43994140625,0.9922657630844094,1,1.0
363,1966-09-26,1467.68994140625,0.9970376536760613,1,1.0
364,1966-09-27,1471.1500244140625,0.9996569796634049,0,1.0
365,1966-09-28,1466.760009765625,0.9971527513948601,0,1.0
366,1966-09-29,1464.5899658203125,0.9964460135012043,0,1.0
367,1966-09-30,1464.5899658203125,0.9971353915590149,0,1.0
368,1966-10-03,1469.239990234375,1.0007957117666526,0,1.0
369,1966-10-04,1459.3299560546875,0.9947864216615505,0,1.0
370,1966-10-05,1461.5999755859375,0.9968492539052429,0,1.0
371,1966-10-06,1450.3399658203125,0.9895088694050008,0,1.0
372,1966-10-07,1444.8900146484375,0.9858693948810952,0,1.0
373,1966-10-11,1442.219970703125,0.984065602074616,0,1.0
374,1966-10-12,1436.7099609375,0.9804078786121071,0,1.0
375,1966-10-13,1445.030029296875,0.9863118466811692,0,1.0
376,1966-10-14,1448.1700439453125,0.9883034120829934,0,1.0
377,1966-10-17,1432.9200439453125,0.9782034703011427,0,0.0
378,1966-10-18,1432.9200439453125,0.9786422893139576,0,1.0
379,1966-10-19,1433.4599609375,0.9794785254459022,0,0.0
380,1966-10-20,1426.989990234375,0.9755463352502599,0,0.0
381,1966-10-21,1420.260009765625,0.9714764357247483,0,0.0
382,1966-10-24,1413.780029296875,0.9678410008777922,0,0.0
383,1966-10-25,1418.56005859375,0.9718613319668122,0,1.0
384,1966-10-26,1412.199951171875,0.9684638580165217,0,0.0
385,1966-10-27,1408.0899658203125,0.9666152142269094,1,1.0
386,1966-10-28,1430.0400390625,0.9824026906680612,1,1.0
387,1966-10-31,1441.02001953125,0.9905101086750684,1,1.0
388,1966-11-01,1431.9200439453125,0.9847871332702246,1,1.0
389,1966-11-02,1431.9200439453125,0.9853284608870058,1,1.0
390,1966-11-04,1438.5799560546875,0.9903254743355061,1,1.0
391,1966-11-07,1445.0799560546875,0.9952858847622555,0,1.0
392,1966-11-08,1443.5999755859375,0.9947576859190006,0,1.0
393,1966-11-09,1428.77001953125,0.98515877397678,0,0.0
394,1966-11-10,1425.3900146484375,0.9835175486892724,0,0.0
395,1966-11-11,1418.5,0.9796471445695646,0,0.0
396,1966-11-14,1415.02001953125,0.9781707552852092,0,1.0
397,1966-11-15,1418.06005859375,0.9811321514311552,0,1.0
398,1966-11-16,1414.5999755859375,0.9795470509248813,1,1.0
399,1966-11-17,1426.5799560546875,0.9882971747577255,1,1.0
400,1966-11-18,1426.5799560546875,0.9887208222588297,1,1.0
401,1966-11-21,1431.27001953125,0.9924101914229148,0,1.0
402,1966-11-22,1424.97998046875,0.9883415555553248,0,1.0
403,1966-11-24,1416.219970703125,0.9827203897950267,0,0.0
404,1966-11-25,1405.5799560546875,0.9759401852910381,0,0.0
405,1966-11-28,1391.77001953125,0.9670773568554024,0,0.0
406,1966-11-29,1392.239990234375,0.9682566891434842,0,1.0
407,1966-11-30,1390.2099609375,0.9676617534995753,0,1.0
408,1966-12-01,1392.0699462890625,0.9698653988905718,0,1.0
409,1966-12-02,1378.3399658203125,0.9613334070919507,0,0.0
410,1966-12-05,1364.3399658203125,0.9525925010403935,1,1.0
411,1966-12-06,1364.3399658203125,0.9535798773225445,1,1.0
412,1966-12-07,1375.4300537109375,0.9620686184304031,1,1.0
413,1966-12-08,1380.3599853515625,0.9663000831885276,1,1.0
414,1966-12-09,1393.6400146484375,0.9760806778068561,0,1.0
415,1966-12-12,1391.489990234375,0.9751540064869765,0,1.0
416,1966-12-13,1387.0999755859375,0.9726855289109133,0,1.0
417,1966-12-14,1386.25,0.9726008986274033,0,1.0
418,1966-12-15,1379.3499755859375,0.9682446152356806,0,0.0
419,1966-12-16,1376.489990234375,0.966908969671687,1,0.0
420,1966-12-19,1394.22998046875,0.9800602734592899,1,1.0
421,1966-12-20,1404.300048828125,0.9876848664964134,1,1.0
422,1966-12-21,1404.300048828125,0.988346863534195,1,1.0
423,1966-12-22,1417.97998046875,0.9985570609434136,1,1.0
424,1966-12-26,1449.5999755859375,1.0210824705165957,1,1.0
425,1966-12-27,1444.9100341796875,1.0180400690539821,1,1.0
426,1966-12-28,1452.0999755859375,1.02325596385445,0,1.0
427,1966-12-29,1452.0999755859375,1.0234060866386874,0,1.0
428,1966-12-30,1452.0999755859375,1.023612171863955,0,1.0
429,1967-01-04,1441.3499755859375,1.016248970521461,0,1.0
430,1967-01-05,1419.969970703125,1.001664638426189,0,0.0
431,1967-01-06,1413.9300537109375,0.9978311435774561,1,1.0
432,1967-01-09,1424.02001953125,1.0051985273149053,1,1.0
433,1967-01-11,1416.9300537109375,1.0004914831130174,1,1.0
434,1967-01-12,1416.010009765625,1.0000854659760299,1,1.0
435,1967-01-13,1418.22998046875,1.0019694539692336,1,1.0
436,1967-01-17,1447.1400146484375,1.022406588947506,0,1.0
437,1967-01-18,1440.47998046875,1.017610678702676,0,1.0
